user,type,ts,client_msg_id,text,team,attachments,blocks
<https://podcasts.apple.com/us/podcast/making-sense-with-sam-harris/id733163012?i=1000641883236|https://podcasts.apple.com/us/podcast/making-sense-with-sam-harris/id733163012?i=1000641883236>",T02FVNL7X6U,"[{'from_url': 'https://podcasts.apple.com/us/podcast/making-sense-with-sam-harris/id733163012?i=1000641883236', 'image_url': 'https://is1-ssl.mzstatic.com/image/thumb/Podcasts123/v4/5b/70/e7/5b70e7ed-6c28-654b-99b1-f243bff3dbe5/mza_8512518449833623366.png/1200x630wp.png', 'image_width': 1200, 'image_height': 630, 'image_bytes': 53996, 'service_icon': 'https://podcasts.apple.com/favicon.ico', 'id': 1, 'original_url': 'https://podcasts.apple.com/us/podcast/making-sense-with-sam-harris/id733163012?i=1000641883236', 'fallback': 'Apple Podcasts: \u200eMaking Sense with Sam Harris: #349 — Generosity, Cynicism, and the Future of Doing Good on Apple Podcasts', 'text': '\u200eShow Making Sense with Sam Harris, Ep #349 — Generosity, Cynicism, and the Future of Doing Good - Jan 16, 2024', 'title': '\u200eMaking Sense with Sam Harris: #349 — Generosity, Cynicism, and the Future of Doing Good on Apple Podcasts', 'title_link': 'https://podcasts.apple.com/us/podcast/making-sense-with-sam-harris/id733163012?i=1000641883236', 'service_name': 'Apple Podcasts'}]","[{'type': 'rich_text', 'block_id': 'O/Qte', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Founder of TED talks. The beginning of this detailing how he doesn’t see how humanity can solve its problems without being able to effectively communicate'}, {'type': 'text', 'text': '.'}, {'type': 'text', 'text': ' \n'}, {'type': 'link', 'url': 'https://podcasts.apple.com/us/podcast/making-sense-with-sam-harris/id733163012?i=1000641883236', 'text': 'https://podcasts.apple.com/us/podcast/making-sense-with-sam-harris/id733163012?i=1000641883236'}]}]}]"
U02FX0RGVH6,message,1705356535.228919,82d10ff1-3f89-4b0e-91fa-0dc572a0c20f,<https://thethinkingshop.org/>,T02FVNL7X6U,"[{'from_url': 'https://thethinkingshop.org/', 'image_url': 'http://thethinkingshop.org/cdn/shop/files/TTS_hero_meta_01-1_1200x630.jpg?v=1613783773', 'image_width': 1200, 'image_height': 628, 'image_bytes': 168395, 'service_icon': 'http://thethinkingshop.org/cdn/shop/files/SoTCircle_32x32.png?v=1613783769', 'id': 1, 'original_url': 'https://thethinkingshop.org/', 'fallback': 'thethinkingshop: The Thinking Shop', 'text': 'Printed and downloadable creative and critical thinking resources. Provided under Creative Commons license by School of Thought, a 501c3 non profit organization.', 'title': 'The Thinking Shop', 'title_link': 'https://thethinkingshop.org/', 'service_name': 'thethinkingshop'}]","[{'type': 'rich_text', 'block_id': 'OiQ2D', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://thethinkingshop.org/'}]}]}]"
U02FX0RGVH6,message,1705340113.802489,2615018F-B7BA-44C0-8236-968E7B1D9A86,"AI people say human in the loop, we say alignment. Our definition is broader and has much bigger total addressable applications market than how AI researchers tend to think about dealing with problems like this by having a human in the loop. 

<https://www.linkedin.com/posts/nayur_llm-genai-generativeai-ugcPost-7152399871382024192-u2mT?utm_source=share&amp;utm_medium=member_ios|https://www.linkedin.com/posts/nayur_llm-genai-generativeai-ugcPost-7152399871382024192-u2mT?utm_source=share&amp;utm_medium=member_ios>",T02FVNL7X6U,"[{'from_url': 'https://www.linkedin.com/posts/nayur_llm-genai-generativeai-ugcPost-7152399871382024192-u2mT?utm_source=share&utm_medium=member_ios', 'image_url': 'https://media.licdn.com/dms/image/D4E22AQFIWlNNXipaPQ/feedshare-shrink_2048_1536/0/1705265012490?e=2147483647&v=beta&t=_axEkpY8R2ap-8HbnDJKD6JPxwz2VBF96jCwf_8RiwM', 'image_width': 1125, 'image_height': 1363, 'image_bytes': 133372, 'service_icon': 'https://static.licdn.com/aero-v1/sc/h/al2o9zrvru7aqj8e1x2rzsrca', 'id': 1, 'original_url': 'https://www.linkedin.com/posts/nayur_llm-genai-generativeai-ugcPost-7152399871382024192-u2mT?utm_source=share&amp;utm_medium=member_ios', 'fallback': 'Nayur Khan on LinkedIn: #llm #genai #generativeai | 14 comments', 'text': 'Not good :disappointed: A recent paper by Anthropic has been causing quite a stir online - they have proven that LLMs can have malicious “sleeper” behaviour secretly… | 14 comments on LinkedIn', 'title': 'Nayur Khan on LinkedIn: #llm #genai #generativeai | 14 comments', 'title_link': 'https://www.linkedin.com/posts/nayur_llm-genai-generativeai-ugcPost-7152399871382024192-u2mT?utm_source=share&utm_medium=member_ios', 'service_name': 'linkedin.com'}]","[{'type': 'rich_text', 'block_id': 'j9VCL', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'AI people say human in the loop, we say alignment. Our definition is broader and has much bigger total addressable applications market than how AI researchers tend to think about dealing with problems like this by having a human in the loop. \n\n'}, {'type': 'link', 'url': 'https://www.linkedin.com/posts/nayur_llm-genai-generativeai-ugcPost-7152399871382024192-u2mT?utm_source=share&utm_medium=member_ios', 'text': 'https://www.linkedin.com/posts/nayur_llm-genai-generativeai-ugcPost-7152399871382024192-u2mT?utm_source=share&utm_medium=member_ios'}]}]}]"
U02F33WP5FX,message,1704639428.866169,,"60 mins talking about how social media is causing social divide.
<https://youtu.be/SCyLiLPrmIM?si=cXaw6hU24lEhu1Nf|https://youtu.be/SCyLiLPrmIM?si=cXaw6hU24lEhu1Nf>",T02FVNL7X6U,"[{'from_url': 'https://youtu.be/SCyLiLPrmIM?si=cXaw6hU24lEhu1Nf', 'thumb_url': 'https://i.ytimg.com/vi/SCyLiLPrmIM/hqdefault.jpg', 'thumb_width': 480, 'thumb_height': 360, 'video_html': '<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/SCyLiLPrmIM?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Anger in America and faith in our democracy | 60 Minutes Full Episodes""></iframe>', 'video_html_width': 400, 'video_html_height': 225, 'service_icon': 'https://a.slack-edge.com/80588/img/unfurl_icons/youtube.png', 'id': 1, 'original_url': 'https://youtu.be/SCyLiLPrmIM?si=cXaw6hU24lEhu1Nf', 'fallback': 'YouTube Video: Anger in America and faith in our democracy | 60 Minutes Full Episodes', 'title': 'Anger in America and faith in our democracy | 60 Minutes Full Episodes', 'title_link': 'https://youtu.be/SCyLiLPrmIM?si=cXaw6hU24lEhu1Nf', 'author_name': '60 Minutes', 'author_link': 'https://www.youtube.com/@60minutes', 'service_name': 'YouTube', 'service_url': 'https://www.youtube.com/'}]","[{'type': 'rich_text', 'block_id': 'b4TwO', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': '60 mins talking about how social media is causing social divide.\n'}, {'type': 'link', 'url': 'https://youtu.be/SCyLiLPrmIM?si=cXaw6hU24lEhu1Nf', 'text': 'https://youtu.be/SCyLiLPrmIM?si=cXaw6hU24lEhu1Nf'}]}]}]"
U02FX0RGVH6,message,1704309609.232039,307981a9-5560-42e2-bee0-728e9930336b,Not exactly in spirit of this channel. But I love this explanation <https://www.youtube.com/watch?v=w11mI67R95I>,T02FVNL7X6U,"[{'from_url': 'https://www.youtube.com/watch?v=w11mI67R95I', 'thumb_url': 'https://i.ytimg.com/vi/w11mI67R95I/hqdefault.jpg', 'thumb_width': 480, 'thumb_height': 360, 'video_html': '<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/w11mI67R95I?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Roger Penrose explains Godel&#39;s incompleteness theorem in 3 minutes""></iframe>', 'video_html_width': 400, 'video_html_height': 300, 'service_icon': 'https://a.slack-edge.com/80588/img/unfurl_icons/youtube.png', 'id': 1, 'original_url': 'https://www.youtube.com/watch?v=w11mI67R95I', 'fallback': ""YouTube Video: Roger Penrose explains Godel's incompleteness theorem in 3 minutes"", 'title': ""Roger Penrose explains Godel's incompleteness theorem in 3 minutes"", 'title_link': 'https://www.youtube.com/watch?v=w11mI67R95I', 'author_name': 'Bruno Belli', 'author_link': 'https://www.youtube.com/@brunobelli2540', 'service_name': 'YouTube', 'service_url': 'https://www.youtube.com/'}]","[{'type': 'rich_text', 'block_id': 'EecV5', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Not exactly in spirit of this channel. But I love this explanation '}, {'type': 'link', 'url': 'https://www.youtube.com/watch?v=w11mI67R95I'}]}]}]"
U02F33WP5FX,message,1704256315.125379,,"Bezos. Super clear reason for why AS is valuable.
<https://youtube.com/shorts/iShvxvrW41g?si=i7rZEOgEr5U6SmT8|https://youtube.com/shorts/iShvxvrW41g?si=i7rZEOgEr5U6SmT8>",T02FVNL7X6U,"[{'from_url': 'https://youtube.com/shorts/iShvxvrW41g?si=i7rZEOgEr5U6SmT8', 'thumb_url': 'https://i.ytimg.com/vi/iShvxvrW41g/hqdefault.jpg?sqp=-oaymwEoCOADEOgC8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBLKEAwDw==&rs=AOn4CLChogb5ciMFN3xKL3kvjZABMeqTCA', 'thumb_width': 480, 'thumb_height': 360, 'image_url': 'https://i.ytimg.com/vi/iShvxvrW41g/hqdefault.jpg?sqp=-oaymwEoCOADEOgC8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBLKEAwDw==&rs=AOn4CLChogb5ciMFN3xKL3kvjZABMeqTCA', 'image_width': 480, 'image_height': 360, 'image_bytes': 11349, 'service_icon': 'https://www.youtube.com/s/desktop/bcd251ee/img/favicon.ico', 'id': 1, 'original_url': 'https://youtube.com/shorts/iShvxvrW41g?si=i7rZEOgEr5U6SmT8', 'fallback': ""YouTube: Jeff Bezos on Why Amazon Meetings Don't Use PowerPoint"", 'text': 'Discover why Amazon Meetings thrive without PowerPoint. LIKE &amp; SUBSCRIBE FOR MORE!', 'title': ""Jeff Bezos on Why Amazon Meetings Don't Use PowerPoint"", 'title_link': 'https://youtube.com/shorts/iShvxvrW41g?si=i7rZEOgEr5U6SmT8', 'service_name': 'YouTube'}]","[{'type': 'rich_text', 'block_id': 'kxbai', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Bezos. Super clear reason for why AS is valuable.\n'}, {'type': 'link', 'url': 'https://youtube.com/shorts/iShvxvrW41g?si=i7rZEOgEr5U6SmT8', 'text': 'https://youtube.com/shorts/iShvxvrW41g?si=i7rZEOgEr5U6SmT8'}]}]}]"
U02F33WP5FX,message,1704131120.989989,,This is a good example of a logical fallacy that is very difficult to debunk in a standard debate setting. Ricky does a good job but you can tell much of the audience is unconvinced. ,T02FVNL7X6U,,"[{'type': 'rich_text', 'block_id': 'ug=7', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'This is a good example of a logical fallacy that is very difficult to debunk in a standard debate setting. Ricky does a good job but you can tell much of the audience is unconvinced.'}]}]}]"
U02F33WP5FX,message,1703718619.850509,,<https://youtube.com/shorts/7KzmampXPDU?si=bOfbhXbrjdsfWQ0X>,T02FVNL7X6U,"[{'from_url': 'https://youtube.com/shorts/7KzmampXPDU?si=bOfbhXbrjdsfWQ0X', 'thumb_url': 'https://i.ytimg.com/vi/7KzmampXPDU/hqdefault.jpg?sqp=-oaymwEoCOADEOgC8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYWyBbKFswDw==&rs=AOn4CLDvamddcoLX6efaa2uEuXdNpy0oPQ', 'thumb_width': 480, 'thumb_height': 360, 'image_url': 'https://i.ytimg.com/vi/7KzmampXPDU/hqdefault.jpg?sqp=-oaymwEoCOADEOgC8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYWyBbKFswDw==&rs=AOn4CLDvamddcoLX6efaa2uEuXdNpy0oPQ', 'image_width': 480, 'image_height': 360, 'image_bytes': 10228, 'service_icon': 'https://www.youtube.com/s/desktop/28b0985e/img/favicon.ico', 'id': 1, 'original_url': 'https://youtube.com/shorts/7KzmampXPDU?si=bOfbhXbrjdsfWQ0X', 'fallback': 'YouTube: What’s the best piece of advice you’ve ever received?', 'title': 'What’s the best piece of advice you’ve ever received?', 'title_link': 'https://youtube.com/shorts/7KzmampXPDU?si=bOfbhXbrjdsfWQ0X', 'service_name': 'YouTube'}]","[{'type': 'rich_text', 'block_id': 'kjlb', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://youtube.com/shorts/7KzmampXPDU?si=bOfbhXbrjdsfWQ0X'}]}]}]"
U02FX0RGVH6,message,1703262655.059449,af0c560c-fd2f-437d-92f7-f8d5d913b8f7,"We should reach out to Eric hartford someday, after more experimenting with <http://ollama.ai|ollama.ai> - <https://erichartford.com/uncensored-models>",T02FVNL7X6U,"[{'image_url': 'https://hashnode.com/utility/r?url=https%3A%2F%2Fcdn.hashnode.com%2Fres%2Fhashnode%2Fimage%2Fupload%2Fv1684106916112%2F79224ba1-66e8-4bca-abbb-168bdca0c2f1.png%3Fw%3D1200%26h%3D630%26fit%3Dcrop%26crop%3Dentropy%26auto%3Dcompress%2Cformat%26format%3Dwebp%26fm%3Dpng', 'image_width': 1200, 'image_height': 630, 'image_bytes': 61922, 'from_url': 'https://erichartford.com/uncensored-models', 'service_icon': 'https://cdn.hashnode.com/res/hashnode/image/upload/v1611242155728/W3_BYVVVh.png', 'id': 1, 'original_url': 'https://erichartford.com/uncensored-models', 'fallback': 'Cognitive Computations: Uncensored Models', 'text': 'I am publishing this because many people are asking me how I did it, so I will explain.\n<https://huggingface.co/ehartford/WizardLM-30B-Uncensored>\n<https://huggingface.co/ehartford/WizardLM-13B-Uncensored>\n<https://huggingface.co/ehartford/WizardLM-7B-Unc>...', 'title': 'Uncensored Models', 'title_link': 'https://erichartford.com/uncensored-models', 'service_name': 'Cognitive Computations'}]","[{'type': 'rich_text', 'block_id': '8/ZKa', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'We should reach out to Eric hartford someday, after more experimenting with '}, {'type': 'link', 'url': 'http://ollama.ai', 'text': 'ollama.ai'}, {'type': 'text', 'text': ' - '}, {'type': 'link', 'url': 'https://erichartford.com/uncensored-models'}]}]}]"
U02F33WP5FX,message,1703168482.510599,C9633212-B5C0-4B38-863B-126700097671,"<@U02FX0RGVH6> this is incredible. Listen to 2:27 - 2:32. Bach makes the case for QPL in the sciences.
<https://podcasts.apple.com/us/podcast/theories-of-everything-with-curt-jaimungal/id1521758802?i=1000638329661|https://podcasts.apple.com/us/podcast/theories-of-everything-with-curt-jaimungal/id1521758802?i=1000638329661>",T02FVNL7X6U,"[{'image_url': 'https://is1-ssl.mzstatic.com/image/thumb/Podcasts126/v4/98/04/23/98042359-0341-5f6b-a86a-8ba5bb9c36cd/mza_8251706822468949176.jpg/1200x630wp.png', 'image_width': 1200, 'image_height': 630, 'image_bytes': 269058, 'from_url': 'https://podcasts.apple.com/us/podcast/theories-of-everything-with-curt-jaimungal/id1521758802?i=1000638329661', 'service_icon': 'https://podcasts.apple.com/favicon.ico', 'id': 1, 'original_url': 'https://podcasts.apple.com/us/podcast/theories-of-everything-with-curt-jaimungal/id1521758802?i=1000638329661', 'fallback': 'Apple Podcasts: \u200eTheories of Everything with Curt Jaimungal: Joscha Bach Λ Karl Friston: Ai, Death, Self, God, Consciousness on Apple Podcasts', 'text': '\u200eShow Theories of Everything with Curt Jaimungal, Ep Joscha Bach Λ Karl Friston: Ai, Death, Self, God, Consciousness - Dec 12, 2023', 'title': '\u200eTheories of Everything with Curt Jaimungal: Joscha Bach Λ Karl Friston: Ai, Death, Self, God, Consciousness on Apple Podcasts', 'title_link': 'https://podcasts.apple.com/us/podcast/theories-of-everything-with-curt-jaimungal/id1521758802?i=1000638329661', 'service_name': 'Apple Podcasts'}]","[{'type': 'rich_text', 'block_id': 'ziIf5', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'U02FX0RGVH6'}, {'type': 'text', 'text': ' this is incredible'}, {'type': 'text', 'text': '.'}, {'type': 'text', 'text': ' Listen to 2:27 - 2:32. Bach makes the case for QPL in the sciences.\n'}, {'type': 'link', 'url': 'https://podcasts.apple.com/us/podcast/theories-of-everything-with-curt-jaimungal/id1521758802?i=1000638329661', 'text': 'https://podcasts.apple.com/us/podcast/theories-of-everything-with-curt-jaimungal/id1521758802?i=1000638329661'}]}]}]"
U02F33WP5FX,message,1702665324.129779,,<https://youtube.com/watch?v=JL4OoKJyNrc&amp;si=sxJqduIb96RSFA7N>,T02FVNL7X6U,"[{'from_url': 'https://youtube.com/watch?v=JL4OoKJyNrc&amp;si=sxJqduIb96RSFA7N', 'thumb_url': 'https://i.ytimg.com/vi/JL4OoKJyNrc/hqdefault.jpg', 'thumb_width': 480, 'thumb_height': 360, 'video_html': '<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/JL4OoKJyNrc?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Jeff Bezos: Truth is uncomfortable | Lex Fridman Podcast Clips""></iframe>', 'video_html_width': 400, 'video_html_height': 225, 'service_icon': 'https://a.slack-edge.com/80588/img/unfurl_icons/youtube.png', 'id': 1, 'original_url': 'https://youtube.com/watch?v=JL4OoKJyNrc&amp;si=sxJqduIb96RSFA7N', 'fallback': 'YouTube Video: Jeff Bezos: Truth is uncomfortable | Lex Fridman Podcast Clips', 'title': 'Jeff Bezos: Truth is uncomfortable | Lex Fridman Podcast Clips', 'title_link': 'https://youtube.com/watch?v=JL4OoKJyNrc&amp;si=sxJqduIb96RSFA7N', 'author_name': 'Lex Clips', 'author_link': 'https://www.youtube.com/@LexClips', 'service_name': 'YouTube', 'service_url': 'https://www.youtube.com/'}]","[{'type': 'rich_text', 'block_id': 'CVBJ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://youtube.com/watch?v=JL4OoKJyNrc&amp;si=sxJqduIb96RSFA7N', 'text': 'https://youtube.com/watch?v=JL4OoKJyNrc&si=sxJqduIb96RSFA7N'}]}]}]"
U02F33WP5FX,message,1702521251.456909,,<https://youtube.com/shorts/XX5go3E1iYI?si=64iBfLU1PuzXjCVl>,T02FVNL7X6U,"[{'from_url': 'https://youtube.com/shorts/XX5go3E1iYI?si=64iBfLU1PuzXjCVl', 'thumb_url': 'https://i.ytimg.com/vi/XX5go3E1iYI/hq2.jpg?sqp=-oaymwEoCOADEOgC8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYciBQKEEwDw==&rs=AOn4CLBSV4Z5HQc0ZZXHTZuqyJ0wdnhr4Q', 'thumb_width': 480, 'thumb_height': 360, 'image_url': 'https://i.ytimg.com/vi/XX5go3E1iYI/hq2.jpg?sqp=-oaymwEoCOADEOgC8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYciBQKEEwDw==&rs=AOn4CLBSV4Z5HQc0ZZXHTZuqyJ0wdnhr4Q', 'image_width': 480, 'image_height': 360, 'image_bytes': 9712, 'service_icon': 'https://www.youtube.com/s/desktop/cf791362/img/favicon.ico', 'id': 1, 'original_url': 'https://youtube.com/shorts/XX5go3E1iYI?si=64iBfLU1PuzXjCVl', 'fallback': ""YouTube: 'Twitter is Not a Town Square' :bird: #shorts"", 'text': 'From a recent appearance on #realtimers by @hbo with #QuentinTarantino, #BillMaher and #GillianTett.Link in bio for more!Filmed on Oct 28 2022#twitter #elonm...', 'title': ""'Twitter is Not a Town Square' :bird: #shorts"", 'title_link': 'https://youtube.com/shorts/XX5go3E1iYI?si=64iBfLU1PuzXjCVl', 'service_name': 'YouTube'}]","[{'type': 'rich_text', 'block_id': '=mQKc', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://youtube.com/shorts/XX5go3E1iYI?si=64iBfLU1PuzXjCVl'}]}]}]"
